name,trail,numToFirstBug,numBuggy,totalNum
/workdir/PERIOD/evaluation/CS/twostage_20,12,76,874,19353
/workdir/PERIOD/evaluation/CS/twostage_20,13,76,819,18741
/workdir/PERIOD/evaluation/CS/twostage_20,14,76,808,18534
/workdir/PERIOD/evaluation/CS/twostage_20,15,76,750,17192
/workdir/PERIOD/evaluation/CS/twostage_20,16,76,834,18900
/workdir/PERIOD/evaluation/CS/twostage_20,17,76,925,19943
/workdir/PERIOD/evaluation/CS/twostage_20,18,76,728,16634
/workdir/PERIOD/evaluation/CS/twostage_20,19,76,859,19216
/workdir/PERIOD/evaluation/CS/wronglock_3,0,6,46,172
/workdir/PERIOD/evaluation/CS/wronglock_3,1,6,46,172
/workdir/PERIOD/evaluation/CS/wronglock_3,2,4,48,172
/workdir/PERIOD/evaluation/CS/wronglock_3,3,4,45,172
/workdir/PERIOD/evaluation/CS/wronglock_3,4,3,45,172
/workdir/PERIOD/evaluation/CS/wronglock_3,5,6,46,172
/workdir/PERIOD/evaluation/CS/wronglock_3,6,6,46,172
/workdir/PERIOD/evaluation/CS/wronglock_3,7,3,51,172
/workdir/PERIOD/evaluation/CS/wronglock_3,8,6,50,172
/workdir/PERIOD/evaluation/CS/wronglock_3,9,6,45,172
/workdir/PERIOD/evaluation/CS/wronglock_3,10,6,47,172
/workdir/PERIOD/evaluation/CS/wronglock_3,11,4,47,172
/workdir/PERIOD/evaluation/CS/wronglock_3,12,6,46,172
/workdir/PERIOD/evaluation/CS/wronglock_3,13,3,48,172
/workdir/PERIOD/evaluation/CS/wronglock_3,14,6,44,172
/workdir/PERIOD/evaluation/CS/wronglock_3,15,6,47,172
/workdir/PERIOD/evaluation/CS/wronglock_3,16,6,42,172
/workdir/PERIOD/evaluation/CS/wronglock_3,17,3,47,172
/workdir/PERIOD/evaluation/CS/wronglock_3,18,6,49,172
/workdir/PERIOD/evaluation/CS/wronglock_3,19,3,50,172
/workdir/PERIOD/evaluation/CS/circular_buffer,0,3,230,368
/workdir/PERIOD/evaluation/CS/circular_buffer,1,3,215,368
/workdir/PERIOD/evaluation/CS/circular_buffer,2,3,225,368
/workdir/PERIOD/evaluation/CS/circular_buffer,3,3,223,368
/workdir/PERIOD/evaluation/CS/circular_buffer,4,4,221,367
/workdir/PERIOD/evaluation/CS/circular_buffer,5,3,225,367
/workdir/PERIOD/evaluation/CS/circular_buffer,6,3,219,368
/workdir/PERIOD/evaluation/CS/circular_buffer,7,3,219,368
/workdir/PERIOD/evaluation/CS/circular_buffer,8,3,217,368
/workdir/PERIOD/evaluation/CS/circular_buffer,9,3,231,368
/workdir/PERIOD/evaluation/CS/circular_buffer,10,3,243,367
/workdir/PERIOD/evaluation/CS/circular_buffer,11,4,231,368
/workdir/PERIOD/evaluation/CS/circular_buffer,12,3,219,368
/workdir/PERIOD/evaluation/CS/circular_buffer,13,3,213,368
/workdir/PERIOD/evaluation/CS/circular_buffer,14,3,222,368
/workdir/PERIOD/evaluation/CS/circular_buffer,15,3,227,368
/workdir/PERIOD/evaluation/CS/circular_buffer,16,3,210,368
/workdir/PERIOD/evaluation/CS/circular_buffer,17,3,225,368
/workdir/PERIOD/evaluation/CS/circular_buffer,18,4,216,368
/workdir/PERIOD/evaluation/CS/circular_buffer,19,3,221,368
/workdir/PERIOD/evaluation/CS/twostage,0,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,1,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,2,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,3,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,4,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,5,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,6,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,7,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,8,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,9,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,10,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,11,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,12,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,13,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,14,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,15,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,16,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,17,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,18,4,2,33
/workdir/PERIOD/evaluation/CS/twostage,19,4,2,33
/workdir/PERIOD/evaluation/CS/carter01,0,4,1,4
/workdir/PERIOD/evaluation/CS/carter01,1,4,1,4
/workdir/PERIOD/evaluation/CS/carter01,2,4,1,4
/workdir/PERIOD/evaluation/CS/carter01,3,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,4,1
/workdir/PERIOD/evaluation/CS/carter01,5,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,6,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,7,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,8,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,9,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,10,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,11,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,12,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,13,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,15,1,5
/workdir/PERIOD/evaluation/CS/carter01,14,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,16,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,17,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,18,5,1,5
/workdir/PERIOD/evaluation/CS/carter01,19,5,1,5
/workdir/PERIOD/evaluation/CS/reorder_10,0,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,1,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,2,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,3,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,4,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,5,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,6,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,7,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,8,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,9,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,10,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,11,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,12,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,13,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,14,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,15,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,16,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,17,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,18,27,90,2350
/workdir/PERIOD/evaluation/CS/reorder_10,19,27,90,2350
/workdir/PERIOD/evaluation/CS/stack,0,8,171,918
/workdir/PERIOD/evaluation/CS/stack,1,8,150,918
/workdir/PERIOD/evaluation/CS/stack,2,8,137,918
/workdir/PERIOD/evaluation/CS/stack,3,8,153,918
/workdir/PERIOD/evaluation/CS/stack,4,8,155,918
/workdir/PERIOD/evaluation/CS/stack,5,8,172,918
/workdir/PERIOD/evaluation/CS/stack,6,8,160,918
/workdir/PERIOD/evaluation/CS/stack,7,8,147,918
/workdir/PERIOD/evaluation/CS/stack,8,8,145,918
/workdir/PERIOD/evaluation/CS/stack,9,8,159,918
/workdir/PERIOD/evaluation/CS/stack,10,8,146,918
/workdir/PERIOD/evaluation/CS/stack,11,8,152,918
/workdir/PERIOD/evaluation/CS/stack,12,8,147,918
/workdir/PERIOD/evaluation/CS/stack,13,8,167,918
/workdir/PERIOD/evaluation/CS/stack,14,8,158,918
/workdir/PERIOD/evaluation/CS/stack,15,8,150,918
/workdir/PERIOD/evaluation/CS/stack,16,8,149,918
/workdir/PERIOD/evaluation/CS/stack,17,8,149,918
/workdir/PERIOD/evaluation/CS/stack,18,8,153,918
/workdir/PERIOD/evaluation/CS/stack,19,8,148,918
/workdir/PERIOD/evaluation/CS/token_ring,0,2,53,232
/workdir/PERIOD/evaluation/CS/token_ring,1,2,57,232
/workdir/PERIOD/evaluation/CS/token_ring,2,2,52,232
/workdir/PERIOD/evaluation/CS/token_ring,3,2,51,232
/workdir/PERIOD/evaluation/CS/token_ring,4,2,53,232
/workdir/PERIOD/evaluation/CS/token_ring,5,2,53,232
/workdir/PERIOD/evaluation/CS/token_ring,6,2,56,232
/workdir/PERIOD/evaluation/CS/token_ring,7,2,56,232
/workdir/PERIOD/evaluation/CS/token_ring,8,2,54,232
/workdir/PERIOD/evaluation/CS/token_ring,9,2,55,232
/workdir/PERIOD/evaluation/CS/token_ring,10,2,57,232
/workdir/PERIOD/evaluation/CS/token_ring,11,2,54,232
/workdir/PERIOD/evaluation/CS/token_ring,12,2,53,232
/workdir/PERIOD/evaluation/CS/token_ring,13,2,51,232
/workdir/PERIOD/evaluation/CS/token_ring,14,2,56,232
/workdir/PERIOD/evaluation/CS/token_ring,15,2,53,232
/workdir/PERIOD/evaluation/CS/token_ring,16,2,51,232
/workdir/PERIOD/evaluation/CS/token_ring,17,2,53,232
/workdir/PERIOD/evaluation/CS/token_ring,18,2,52,232
/workdir/PERIOD/evaluation/CS/token_ring,19,2,53,232
/workdir/PERIOD/evaluation/CS/reorder_50,0,129,499,8097
/workdir/PERIOD/evaluation/CS/reorder_50,1,129,573,9580
/workdir/PERIOD/evaluation/CS/reorder_50,2,129,530,8635
/workdir/PERIOD/evaluation/CS/reorder_50,3,129,590,9732
/workdir/PERIOD/evaluation/CS/reorder_50,4,129,554,9060
/workdir/PERIOD/evaluation/CS/reorder_50,5,129,565,9560
/workdir/PERIOD/evaluation/CS/reorder_50,6,129,530,8980
/workdir/PERIOD/evaluation/CS/reorder_50,7,129,530,8635
/workdir/PERIOD/evaluation/CS/reorder_50,8,129,530,8520
/workdir/PERIOD/evaluation/CS/reorder_50,9,129,554,9060
/workdir/PERIOD/evaluation/CS/reorder_50,10,129,566,9560
/workdir/PERIOD/evaluation/CS/reorder_50,11,129,590,9755
/workdir/PERIOD/evaluation/CS/reorder_50,12,129,533,9000
/workdir/PERIOD/evaluation/CS/reorder_50,13,129,530,8519
/workdir/PERIOD/evaluation/CS/reorder_50,14,129,560,9540
/workdir/PERIOD/evaluation/CS/reorder_50,15,129,530,8611
/workdir/PERIOD/evaluation/CS/reorder_50,16,129,547,9040
/workdir/PERIOD/evaluation/CS/reorder_50,17,129,547,9040
/workdir/PERIOD/evaluation/CS/reorder_50,18,129,590,10052
/workdir/PERIOD/evaluation/CS/reorder_50,19,129,500,8233
/workdir/PERIOD/evaluation/CS/reorder_3,0,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,1,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,2,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,3,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,4,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,5,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,6,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,7,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,8,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,9,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,10,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,11,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,12,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,13,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,14,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,15,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,16,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,17,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,18,6,6,27
/workdir/PERIOD/evaluation/CS/reorder_3,19,6,6,27
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,0,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,1,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,2,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,3,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,4,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,5,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,6,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,7,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,8,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,9,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,10,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,11,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,12,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,13,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,14,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,15,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,16,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,17,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,18,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/ctrace-test,19,3,5,13
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,0,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,1,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,2,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,3,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,4,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,5,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,6,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,7,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,8,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,9,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,10,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,11,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,12,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,13,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,14,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,15,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,16,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,17,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,18,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/bbuf,19,-1,0,482
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,0,27,46,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,1,27,42,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,2,27,45,8646
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,3,27,62,9562
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,4,27,50,8647
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,5,27,45,9562
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,6,27,55,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,7,27,49,8647
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,8,27,44,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,9,27,45,9562
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,10,27,48,9561
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,11,27,42,9561
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,12,27,44,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,13,27,38,8646
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,14,27,51,9562
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,15,28,55,10690
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,16,27,44,9561
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,17,27,43,9561
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,18,27,40,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/qsort_mt,19,27,41,8645
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,0,-1,0,0
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,1,4,905,7366
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,2,3,892,6502
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,3,5,946,7303
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,4,7,888,6786
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,5,6,917,6600
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,6,2,855,6159
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,7,24,871,5986
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,8,6,1047,7354
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,9,13,957,7229
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,10,-1,0,0
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,11,2,930,6618
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,12,-1,0,0
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,13,1,965,7199
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,14,13,892,7100
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,15,1,880,6347
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,16,-1,0,0
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,17,3,1116,7859
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,18,13,340,2164
/workdir/PERIOD/evaluation/Inspect_benchmarks/boundedBuffer,19,21,815,5794
/workdir/PERIOD/evaluation/SafeStack,0,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,1,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,2,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,3,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,4,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,5,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,6,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,7,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,8,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,9,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,10,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,11,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,12,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,13,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,14,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,15,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,16,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,17,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,18,-1,0,135
/workdir/PERIOD/evaluation/SafeStack,19,-1,0,135
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,0,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,1,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,2,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,3,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,4,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,5,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,6,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,7,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,8,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,9,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,10,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,11,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,12,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,13,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,14,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,15,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,16,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,17,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,18,57,7,82
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueue,19,57,7,82
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,0,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,1,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,2,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,3,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,4,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,5,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,6,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,7,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,8,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,9,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,10,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,11,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,12,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,13,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,14,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,15,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,16,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,17,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,18,57,7,81
/workdir/PERIOD/evaluation/Chess/WorkStealQueue,19,57,7,81
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,0,165,25,1869
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,1,333,24,1891
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,2,333,24,1911
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,3,3,26,1868
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,4,332,24,1650
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,5,333,24,1911
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,6,333,24,1611
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,7,164,25,1568
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,8,333,24,1891
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,9,332,24,1890
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,10,164,25,1888
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,11,333,24,1651
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,12,333,24,1871
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,13,333,24,1851
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,14,333,24,1691
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,15,164,25,1548
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,16,163,25,1427
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,17,167,25,1689
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,18,164,25,1888
/workdir/PERIOD/evaluation/Chess/StateWorkStealQueue,19,165,25,1869
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,0,154,25,1850
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,1,307,24,1639
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,2,151,25,1364
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,3,309,24,1850
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,4,154,25,1871
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,5,310,24,1997
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,6,308,24,1470
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,7,310,24,2039
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,8,151,25,1679
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,9,154,26,2017
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,10,309,24,1723
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,11,153,25,1618
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,12,154,25,2018
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,13,311,24,2041
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,14,155,25,1956
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,15,154,25,1997
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,16,154,25,1997
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,17,154,25,2081
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,18,310,24,2018
/workdir/PERIOD/evaluation/Chess/InterlockedWorkStealQueueWithState,19,309,24,1619
